/data1/zhaoshiyu/cocofun_normal/000200/snap_img_10002.jpeg	2	1	[[0.7935128211975098, 0.01681126467883587, 0.18782123923301697, 0.001854741363786161]]	[[0.4222124516963959, 0.008054242469370365, 0.5676287412643433, 0.002104545012116432]]
/data1/zhaoshiyu/cocofun_normal/000200/snap_img_10009.jpeg	2	1	[[0.4929327368736267, 2.6077975689986488e-06, 0.44164350628852844, 0.06542113423347473]]	[[0.2747163474559784, 5.386171437748999e-07, 0.6606386303901672, 0.0646444708108902]]
/data1/zhaoshiyu/cocofun_normal/001437/snap_img_20000.jpeg	2	0	[[5.213461662378904e-09, 4.132128879064112e-07, 0.30111590027809143, 0.6988837122917175]]	[[8.188215439020041e-09, 1.5433784250618032e-09, 0.7508113980293274, 0.2491885870695114]]
/data1/zhaoshiyu/cocofun_normal/001437/snap_img_10006.jpeg	2	1	[[1.4672985049202225e-10, 1.2937860782713528e-09, 0.10168065130710602, 0.8983193039894104]]	[[1.5535189801241245e-09, 1.9230197295661e-11, 0.5952908992767334, 0.4047090709209442]]
/data1/zhaoshiyu/cocofun_normal/001437/snap_img_10005.jpeg	2	0	[[6.630759830095201e-10, 3.354582167602871e-09, 0.22550036013126373, 0.7744996547698975]]	[[3.2548310713309547e-09, 2.0732714156590504e-11, 0.7398456931114197, 0.26015427708625793]]
/data1/zhaoshiyu/cocofun_normal/001437/snap_img_10008.jpeg	2	0	[[1.9801107420391872e-09, 6.189746493134862e-10, 0.39536112546920776, 0.604638934135437]]	[[6.859426093797083e-08, 1.1482737677370736e-10, 0.799338161945343, 0.20066168904304504]]
/data1/zhaoshiyu/cocofun_normal/003545/snap_img_20000.jpeg	1	0	[[0.00013874068099539727, 0.30316662788391113, 0.6899924278259277, 0.0067022088915109634]]	[[0.00034749938640743494, 0.2564246654510498, 0.7343648076057434, 0.008863076567649841]]
/data1/zhaoshiyu/cocofun_normal/001021/snap_img_10013.jpeg	1	0	[[0.027091581374406815, 1.0062662113341503e-05, 0.6517581343650818, 0.32114022970199585]]	[[0.10619965195655823, 8.287090054182045e-07, 0.8761181831359863, 0.017681319266557693]]
/data1/zhaoshiyu/cocofun_normal/004347/snap_img_10009.jpeg	0	1	[[0.24063491821289062, 1.8310882410332852e-07, 0.757841944694519, 0.0015228789998218417]]	[[0.3067927956581116, 6.023697807222561e-08, 0.6931724548339844, 3.468293652986176e-05]]
/data1/zhaoshiyu/cocofun_normal/004347/snap_img_10008.jpeg	2	0	[[0.7424950003623962, 8.285837225230352e-07, 0.2574978172779083, 6.377925274136942e-06]]	[[0.2587893009185791, 1.0692740204376605e-07, 0.7412105202674866, 7.899392784338488e-08]]
/data1/zhaoshiyu/cocofun_normal/004347/snap_img_10010.jpeg	0	1	[[0.09910967946052551, 0.09877032786607742, 0.8021039366722107, 1.607438753126189e-05]]	[[0.3371542692184448, 0.0876467153429985, 0.5751959085464478, 3.113897946604993e-06]]
/data1/zhaoshiyu/cocofun_normal/003301/snap_img_10002.jpeg	2	1	[[0.025412339717149734, 0.540176272392273, 0.4314039349555969, 0.003007475519552827]]	[[0.09794942289590836, 0.3149660527706146, 0.5870477557182312, 3.6759392969543114e-05]]
/data1/zhaoshiyu/cocofun_normal/003301/snap_img_10003.jpeg	2	1	[[0.00028196649509482086, 0.8475235104560852, 0.1521194875240326, 7.506750262109563e-05]]	[[0.0006730197928845882, 0.4780611991882324, 0.5212648510932922, 9.218484819939476e-07]]
/data1/zhaoshiyu/cocofun_normal/002651/snap_img_10011.jpeg	2	1	[[0.00010464058868819848, 0.35353946685791016, 0.3696201741695404, 0.27673569321632385]]	[[0.00017191970255225897, 0.05648208409547806, 0.6125031113624573, 0.33084285259246826]]
/data1/zhaoshiyu/cocofun_normal/002651/snap_img_10012.jpeg	1	0	[[0.00013450409460347146, 0.3065488040447235, 0.5721240043640137, 0.12119273841381073]]	[[0.000143741985084489, 0.0895194485783577, 0.8627510666847229, 0.047585658729076385]]
/data1/zhaoshiyu/cocofun_normal/002651/snap_img_10010.jpeg	1	0	[[1.0361144632042851e-05, 0.005627238657325506, 0.5650807023048401, 0.42928171157836914]]	[[1.951359627128113e-05, 0.0016219328390434384, 0.8291938900947571, 0.1691647171974182]]
/data1/zhaoshiyu/cocofun_normal/002651/snap_img_10014.jpeg	2	1	[[0.013305766507983208, 0.5803951025009155, 0.40510010719299316, 0.0011990180937573314]]	[[0.06960898637771606, 0.3763769268989563, 0.5536764860153198, 0.0003375856904312968]]
/data1/zhaoshiyu/cocofun_normal/000662/snap_img_10004.jpeg	2	1	[[1.0988337635353673e-05, 0.05882011353969574, 0.09728331118822098, 0.8438855409622192]]	[[1.042241547111189e-05, 0.021931365132331848, 0.5689303874969482, 0.4091278314590454]]
/data1/zhaoshiyu/cocofun_normal/000662/snap_img_10003.jpeg	1	0	[[0.0002471840416546911, 0.041277796030044556, 0.6686906218528748, 0.28978443145751953]]	[[3.901707532349974e-05, 0.0019526175456121564, 0.9475297927856445, 0.050478704273700714]]
/data1/zhaoshiyu/cocofun_normal/14312095733/002076.png	0	2	[[6.0733393183909357e-05, 0.2611362338066101, 0.7388030290603638, 4.5259074266112975e-11]]	[[2.3344418877968565e-05, 0.5244767069816589, 0.4754999279975891, 1.0529575822371129e-10]]
/data1/zhaoshiyu/cocofun_normal/004091/snap_img_20000.jpeg	0	2	[[2.9651303066202672e-06, 0.14558491110801697, 0.7425238490104675, 0.11188828200101852]]	[[1.6460816141261603e-06, 0.9071112275123596, 0.07468915730714798, 0.018198033794760704]]
/data1/zhaoshiyu/cocofun_normal/004091/snap_img_10002.jpeg	1	2	[[0.018614856526255608, 0.10309673845767975, 0.6112768650054932, 0.2670115530490875]]	[[0.04764410853385925, 0.7137238383293152, 0.1356738805770874, 0.10295817255973816]]
/data1/zhaoshiyu/cocofun_normal/004091/snap_img_10011.jpeg	2	1	[[0.8564870357513428, 0.0001222981372848153, 0.13684670627117157, 0.00654403492808342]]	[[0.3667086362838745, 3.895723421010189e-05, 0.6332435607910156, 8.841334420139901e-06]]
/data1/zhaoshiyu/cocofun_normal/004091/snap_img_10005.jpeg	1	0	[[0.38859686255455017, 0.000522985530551523, 0.5829929113388062, 0.027887210249900818]]	[[0.11729065328836441, 0.02918553724884987, 0.7552691102027893, 0.09825467318296432]]
/data1/zhaoshiyu/cocofun_normal/004091/snap_img_10010.jpeg	1	2	[[0.4844423234462738, 0.00010305437172064558, 0.5153748989105225, 7.970110891619697e-05]]	[[0.9230980277061462, 7.610334432683885e-05, 0.0768180564045906, 7.893660040281247e-06]]
/data1/zhaoshiyu/cocofun_normal/000122/snap_img_10008.jpeg	0	2	[[0.00011740429181372747, 0.11662665754556656, 0.8832559585571289, 1.9956801489140474e-10]]	[[0.0012573596322908998, 0.5201135277748108, 0.4786291718482971, 2.764471429550497e-10]]
/data1/zhaoshiyu/cocofun_normal/002680/snap_img_10004.jpeg	2	1	[[0.6934443712234497, 0.0030331744346767664, 0.30344358086586, 7.895009912317619e-05]]	[[0.4713400602340698, 0.001337566995061934, 0.5273205637931824, 1.8180355709773721e-06]]
/data1/zhaoshiyu/cocofun_normal/004765/snap_img_20000.jpeg	2	1	[[3.5226035834057257e-05, 0.7694779634475708, 0.23044800758361816, 3.876357732224278e-05]]	[[4.2100728023797274e-05, 0.442451149225235, 0.5574793219566345, 2.7402940759202465e-05]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_20000.jpeg	0	2	[[7.348632152570644e-06, 0.14728762209415436, 0.8525503873825073, 0.00015464863099623471]]	[[2.1319779079931322e-06, 0.9286755919456482, 0.07122168689966202, 0.00010054043377749622]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_10004.jpeg	0	2	[[2.9624206945300102e-05, 0.010466299019753933, 0.9894920587539673, 1.2021587281196844e-05]]	[[0.0003239926300011575, 0.6515294909477234, 0.34800463914871216, 0.00014191596710588783]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_10009.jpeg	0	2	[[0.00010714165546232834, 0.05911465361714363, 0.9407781958580017, 3.632437994838256e-08]]	[[0.0005031420150771737, 0.7120862007141113, 0.28741055727005005, 8.954822305895505e-08]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_10011.jpeg	0	2	[[7.299605385924224e-06, 0.015339561738073826, 0.9846531748771667, 1.0418664819766832e-09]]	[[0.00011028375593014061, 0.61716628074646, 0.3827233910560608, 4.7324487439937e-08]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_10013.jpeg	0	2	[[0.00029628220363520086, 0.1127690002322197, 0.8869346976280212, 2.5163382488813113e-09]]	[[0.00493153091520071, 0.5241433382034302, 0.47092509269714355, 1.420286643849522e-08]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_10006.jpeg	0	1	[[1.5183893083303701e-05, 0.014172305352985859, 0.9858121871948242, 3.4237694990224554e-07]]	[[2.0744970242958516e-05, 0.39384934306144714, 0.6061288714408875, 9.986761142499745e-07]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_10005.jpeg	0	2	[[3.7833076930837706e-05, 0.0076872422359883785, 0.9922732710838318, 1.62741378062492e-06]]	[[9.272452734876424e-05, 0.6302902698516846, 0.36960920691490173, 7.789263690938242e-06]]
/data1/zhaoshiyu/cocofun_normal/002053/snap_img_10010.jpeg	0	2	[[9.6603225756553e-06, 0.004990416578948498, 0.9950000047683716, 2.992343928198693e-09]]	[[7.182536501204595e-05, 0.6797411441802979, 0.3201870620250702, 9.278985579896926e-09]]
/data1/zhaoshiyu/cocofun_normal/004097/snap_img_10007.jpeg	1	2	[[0.34884095191955566, 0.00045575943659059703, 0.6507033705711365, 1.3989254199486822e-11]]	[[0.5785350203514099, 0.0002843747497536242, 0.4211806654930115, 1.8639282825527737e-12]]
/data1/zhaoshiyu/cocofun_normal/004097/snap_img_10008.jpeg	0	1	[[0.2097899317741394, 5.4282325436361134e-05, 0.790155827999115, 2.0787800300570147e-11]]	[[0.3065321743488312, 5.201543172006495e-05, 0.6934158205986023, 1.2244536981564913e-12]]
/data1/zhaoshiyu/cocofun_normal/003248/snap_img_10013.jpeg	1	2	[[0.4016112983226776, 0.00019044236978515983, 0.5981578826904297, 4.039167470182292e-05]]	[[0.7656513452529907, 0.00012167490785941482, 0.23420976102352142, 1.723026616673451e-05]]
/data1/zhaoshiyu/cocofun_normal/003248/snap_img_10007.jpeg	0	1	[[0.24954679608345032, 1.0666969501471613e-05, 0.7502500414848328, 0.00019247745512984693]]	[[0.46084660291671753, 2.7648560774196085e-08, 0.5391232371330261, 3.010170803463552e-05]]
/data1/zhaoshiyu/cocofun_normal/003248/snap_img_10014.jpeg	0	2	[[0.2788896858692169, 1.9112549125566147e-05, 0.7210890650749207, 2.128645292032161e-06]]	[[0.6380354762077332, 2.105658268192201e-06, 0.361962229013443, 2.1030463415172562e-07]]
/data1/zhaoshiyu/cocofun_normal/002678/snap_img_10007.jpeg	2	1	[[0.0022777854464948177, 3.2659037970006466e-05, 0.17488858103752136, 0.8228009343147278]]	[[0.006871644873172045, 0.00012496257841121405, 0.5331910252571106, 0.45981237292289734]]
/data1/zhaoshiyu/cocofun_normal/002678/snap_img_10006.jpeg	1	0	[[0.0009969309903681278, 0.000490151927806437, 0.5856920480728149, 0.41282087564468384]]	[[0.001131916418671608, 0.0006818281253799796, 0.8338042497634888, 0.1643819510936737]]
/data1/zhaoshiyu/cocofun_normal/002678/snap_img_10012.jpeg	1	0	[[0.3570083677768707, 1.418460071622718e-10, 0.6429914832115173, 6.522969187017225e-08]]	[[0.16028641164302826, 5.734512953381454e-08, 0.8396956324577332, 1.7958172975340858e-05]]
/data1/zhaoshiyu/cocofun_normal/002678/snap_img_10008.jpeg	2	0	[[0.03710683062672615, 7.0978267103782855e-06, 0.3554382026195526, 0.6074478626251221]]	[[0.028774652630090714, 1.3871470400772523e-05, 0.7799769043922424, 0.1912344992160797]]
/data1/zhaoshiyu/cocofun_normal/004527/snap_img_10015.jpeg	1	2	[[0.3006645143032074, 0.015384908765554428, 0.6839506030082703, 5.615942922092789e-17]]	[[0.43850642442703247, 0.5224785804748535, 0.039014969021081924, 2.5730802647523816e-14]]
/data1/zhaoshiyu/cocofun_normal/004527/snap_img_10012.jpeg	2	1	[[0.9814861416816711, 1.0068752054337438e-08, 0.018513839691877365, 3.64442181399846e-24]]	[[0.25066938996315, 0.17728661000728607, 0.5720439553260803, 3.4486772739530202e-18]]
/data1/zhaoshiyu/cocofun_normal/001402/snap_img_10004.jpeg	2	0	[[0.0029046200215816498, 0.5769322514533997, 0.420028418302536, 0.00013465972733683884]]	[[0.0020414814352989197, 0.07922805845737457, 0.9186356663703918, 9.479236177867278e-05]]
/data1/zhaoshiyu/cocofun_normal/001402/snap_img_10003.jpeg	1	0	[[0.0003685979754664004, 0.42445799708366394, 0.5482481718063354, 0.026925217360258102]]	[[3.1896965083433315e-05, 0.003067155834287405, 0.9952078461647034, 0.0016930371057242155]]
/data1/zhaoshiyu/cocofun_normal/002596/snap_img_10009.jpeg	1	2	[[9.322976984549314e-05, 0.33124786615371704, 0.6654843091964722, 0.0031745964661240578]]	[[0.00011398203059798107, 0.6133958697319031, 0.3805604577064514, 0.005929675884544849]]
/data1/zhaoshiyu/cocofun_normal/002596/snap_img_10011.jpeg	0	1	[[6.920199211890576e-06, 0.12481898069381714, 0.8750794529914856, 9.462820889893919e-05]]	[[6.401386053767055e-05, 0.42454466223716736, 0.5738160610198975, 0.001575230504386127]]
/data1/zhaoshiyu/cocofun_normal/002596/snap_img_10007.jpeg	1	2	[[0.0001625238946871832, 0.43605250120162964, 0.5568047761917114, 0.006980200298130512]]	[[0.00016958819469437003, 0.5693477392196655, 0.4213891923427582, 0.009093471802771091]]
/data1/zhaoshiyu/cocofun_normal/002596/snap_img_10010.jpeg	0	1	[[3.4982062970811967e-06, 0.07140892744064331, 0.9285552501678467, 3.233805182389915e-05]]	[[2.779952592391055e-05, 0.399321585893631, 0.6003725528717041, 0.000278084771707654]]
/data1/zhaoshiyu/cocofun_normal/002512/snap_img_10004.jpeg	0	1	[[0.2792712450027466, 2.226825563411694e-05, 0.7207062244415283, 2.431732468721748e-07]]	[[0.36978116631507874, 1.845335827965755e-05, 0.6302000284194946, 3.484854858015751e-07]]
/data1/zhaoshiyu/cocofun_normal/002512/snap_img_10008.jpeg	1	2	[[0.38262853026390076, 1.5376826922874898e-07, 0.6173692345619202, 2.0684215087385383e-06]]	[[0.8764953017234802, 3.0250245686147537e-07, 0.12350401282310486, 2.95300594643777e-07]]
/data1/zhaoshiyu/cocofun_normal/002271/snap_img_20000.jpeg	1	2	[[0.46623265743255615, 0.0007301136502064764, 0.5330372452735901, 1.7424480098799516e-13]]	[[0.7840800285339355, 0.009660771116614342, 0.20625920593738556, 1.069956348862108e-14]]
/data1/zhaoshiyu/cocofun_normal/002271/snap_img_10008.jpeg	0	2	[[0.1049487516283989, 3.3263254740326985e-18, 0.8950512409210205, 1.6969497536560966e-28]]	[[0.6441173553466797, 3.8975671819979895e-17, 0.3558826148509979, 9.143493966829315e-28]]
/data1/zhaoshiyu/cocofun_normal/002271/snap_img_10010.jpeg	1	2	[[0.49484819173812866, 9.663535467977716e-15, 0.5051518082618713, 1.5790077769770503e-25]]	[[0.8150410652160645, 4.8033778343725686e-11, 0.18495891988277435, 1.4798870234923143e-20]]
/data1/zhaoshiyu/cocofun_normal/13909453975/000031.png	2	0	[[0.026181844994425774, 0.00024475378450006247, 0.32935845851898193, 0.644214928150177]]	[[0.13831199705600739, 0.00018436512618791312, 0.854234516620636, 0.007269089110195637]]
/data1/zhaoshiyu/cocofun_normal/001658/snap_img_10015.jpeg	0	2	[[0.06716315448284149, 0.0011558547848835588, 0.9316799640655518, 1.046958459482994e-06]]	[[0.637118399143219, 0.000568825111258775, 0.3623051047325134, 7.673743311897852e-06]]
/data1/zhaoshiyu/cocofun_normal/001658/snap_img_10004.jpeg	1	2	[[0.00043214342440478504, 0.4923922121524811, 0.5071755051612854, 9.4491547031339e-08]]	[[4.3100371840409935e-05, 0.9009968042373657, 0.0989600419998169, 6.481151615389535e-08]]
/data1/zhaoshiyu/cocofun_normal/001658/snap_img_10002.jpeg	0	1	[[2.676384269761911e-07, 0.25339624285697937, 0.7466034293174744, 1.1479373360082437e-14]]	[[4.551853862722055e-07, 0.4890440106391907, 0.5109555721282959, 4.737897001675295e-15]]
/data1/zhaoshiyu/cocofun_normal/001658/snap_img_10013.jpeg	0	2	[[0.21776975691318512, 2.0066949218744412e-05, 0.7822101712226868, 8.044971633314191e-11]]	[[0.8297263383865356, 1.1757386346289422e-05, 0.17026184499263763, 1.2657997046361391e-11]]
/data1/zhaoshiyu/cocofun_normal/001658/snap_img_10012.jpeg	0	2	[[0.20933759212493896, 0.03561030328273773, 0.7550299763679504, 2.2180633095558733e-05]]	[[0.8454646468162537, 0.0056837075389921665, 0.1488271802663803, 2.444117853883654e-05]]
/data1/zhaoshiyu/cocofun_normal/002168/snap_img_10003.jpeg	1	2	[[5.340027655620361e-07, 0.34579846262931824, 0.6542009711265564, 3.006981108555351e-09]]	[[3.295901115052402e-05, 0.6324616074562073, 0.3675053119659424, 6.880264891151455e-08]]
/data1/zhaoshiyu/cocofun_normal/002168/snap_img_10007.jpeg	1	2	[[0.365225225687027, 0.0007864887593314052, 0.6339883804321289, 1.337723768563004e-12]]	[[0.7429111003875732, 0.06984958052635193, 0.18723930418491364, 6.247270929737869e-12]]
/data1/zhaoshiyu/cocofun_normal/002168/snap_img_10001.jpeg	1	2	[[7.441403226948751e-08, 0.42602598667144775, 0.5739738941192627, 3.943733517530745e-08]]	[[1.0292325924865509e-07, 0.720526397228241, 0.2794734239578247, 7.071592733609577e-08]]
/data1/zhaoshiyu/cocofun_normal/002117/snap_img_10014.jpeg	0	2	[[4.785450924416068e-10, 0.2211775779724121, 0.7788224816322327, 8.840387311082054e-10]]	[[5.8484868503683174e-08, 0.5910894274711609, 0.40891045331954956, 8.005422813539553e-08]]
/data1/zhaoshiyu/cocofun_normal/002101/snap_img_10014.jpeg	1	2	[[0.48094335198402405, 3.504083778693712e-08, 0.5190566182136536, 3.802706982853135e-14]]	[[0.6270281076431274, 1.0734761524133773e-08, 0.37297192215919495, 3.6126258777004205e-13]]
/data1/zhaoshiyu/cocofun_normal/004569/snap_img_10009.jpeg	1	0	[[0.3788766860961914, 0.00010829693201230839, 0.6193490028381348, 0.0016660484252497554]]	[[0.2309156358242035, 0.00042053122888319194, 0.7685580253601074, 0.00010586615098873153]]
/data1/zhaoshiyu/cocofun_normal/002765/snap_img_10011.jpeg	2	1	[[0.0033193498384207487, 0.8146703243255615, 0.18201030790805817, 1.7474107013790152e-12]]	[[0.075037881731987, 0.27193304896354675, 0.6530290842056274, 2.7173751530190637e-12]]
/data1/zhaoshiyu/cocofun_normal/002765/snap_img_10030.jpeg	1	2	[[6.87663259668625e-09, 0.4123876988887787, 0.5876122713088989, 1.1622149909129575e-09]]	[[4.6022016420010914e-08, 0.5645836591720581, 0.4354163408279419, 3.268457504645994e-08]]
/data1/zhaoshiyu/cocofun_normal/000914/snap_img_10011.jpeg	0	1	[[0.1405215561389923, 0.00015053004608489573, 0.8593278527259827, 1.1528281440575938e-08]]	[[0.3809877038002014, 6.409508387150709e-06, 0.6190059185028076, 1.5147254978087332e-11]]
/data1/zhaoshiyu/cocofun_normal/000914/snap_img_10013.jpeg	0	1	[[0.18500778079032898, 1.950264163497195e-07, 0.8149920701980591, 5.221954119116745e-11]]	[[0.3063165545463562, 7.799836887478762e-10, 0.6936834454536438, 1.7690403382084573e-14]]
